part;page;line;subpart;match;safeness
1;409;2;aus1;preeʒaẜimeeß;unsafe
1;409;7;aus1;ʒateeß;unsafe
1;409;7;aus1;Epreeʒenatais;unsafe
1;409;12;aus1;ißweddis;unsafe
1;409;17;aus2;nahkuẜchas;safe
1;409;19;aus2;dijuẜchi;safe
1;409;22;aus2;ſkattidameeß;unsafe
1;409;28;aus2;Ꞩchiß;unsafe
1;409;29;aus2;pirrkuẜchas;safe
1;409;30;aus2;paghajuẜchi;safe
1;410;4;aus2;tappuẜi;safe
1;410;19;aus2;warrejuẜchi;safe
1;410;22;aus2;Ļaudis;unsafe
1;410;24;aus2;dohdameeß;unsafe
1;410;31;aus2;ick⸗kattris;unsafe
1;411;1;aus2;rahditeeß;unsafe
1;411;10;aus2;Jck⸗kattris;unsafe
1;411;14;aus2;turraiteeß;unsafe
1;411;21;aus2;darrijis;safe
1;411;21;aus2;darrijis;unsafe
1;411;26;aus2;Lohʒeklis;unsafe
1;411;26;aus2;leedſeeß;unsafe
1;411;27;aus2;attrau-jeeß;absolute_trash
1;412;4;aus2;dſirrdejuẜchi;safe
1;412;4;aus2;reis;unsafe
1;412;5;aus2;runnajis;safe
1;412;5;aus2;runnajis;unsafe
1;412;8;aus2;ʒellẜeeß;unsafe
1;412;13;aus2;ʒehleeß;unsafe
1;412;17;aus2;redſejuſchi;safe
1;412;18;aus2;Dwienis;unsafe
1;412;26;aus2;ʒellẜeeß;unsafe
1;412;28;aus2;Raͤttais;unsafe
1;412;29;aus2;neſẜis;unsafe
1;412;30;aus2;nomirris;unsafe
1;413;2;aus2;ʒehleeß;unsafe
1;413;4;aus2;ʒehleeß;unsafe
1;413;7;aus2;paļauteeß;unsafe
1;413;8;aus2;patteeß;unsafe
1;413;8;aus2;ʒehleeß;unsafe
1;413;11;aus2;pateeß;unsafe
1;413;11;aus2;ʒehleeß;unsafe
1;413;15;aus2;ſkattai-teeß;absolute_trash
1;413;16;aus2;ʒehleeß;unsafe
1;413;19;aus2;Ꞩmilltis;unsafe
1;413;22;aus2;ʒellẜimeeß;unsafe
1;413;25;aus2;ʒehleeß;unsafe
1;413;27;aus2;apghulluẜchi;safe
1;413;27;aus2;nomirruẜchi;safe
1;413;28;aus2;paſudduẜchi;safe
1;413;29;aus2;ʒehleeß;unsafe
1;413;30;aus2;ʒellẜeeß;unsafe
1;413;31;aus2;Ļaudis;unsafe
1;414;2;aus2;ghullejuẜchas;safe
1;414;2;aus2;ẜapuwuẜchas;safe
1;414;5;aus2;Ļaudis;unsafe
1;414;15;aus2;ẜataiẜijis;safe
1;414;15;aus2;ẜataiẜijis;unsafe
1;414;17;aus2;noghrees;unsafe
1;414;19;aus2;ißmanniteeß;unsafe
1;414;22;aus2;Peſtitaiß;unsafe
1;414;26;aus2;Atʒis;unsafe
1;415;2;aus2;nomirris;unsafe
1;415;2;aus2;ʒehleeß;unsafe
1;415;6;aus2;brienojeteeß;unsafe
1;415;9;aus2;darrijuẜchi;safe
1;415;10;aus2;darrijuẜchi;safe
1;415;12;aus2;ẜuhtijis;safe
1;415;12;aus2;ẜuhtijis;unsafe
1;415;15;aus2;ʒehleeß;unsafe
1;415;17;aus2;nopellnijis;safe
1;415;17;aus2;nopellnijis;unsafe
1;415;17;aus2;ʒellẜimeeß;unsafe
1;415;25;aus2;nieʒis;unsafe
1;415;25;aus2;ʒellẜeeß;unsafe
1;415;25;aus2;nhe⸗nieʒis;unsafe
1;415;26;aus2;ʒellẜeeß;unsafe
1;415;27;aus2;ʒellẜeeß;unsafe
1;415;27;aus2;Patteeß;unsafe
1;416;4;aus2;darriteeß;unsafe
1;416;7;aus2;dohdeeß;unsafe
1;416;9;aus2;Preeʒajeeß;safe
1;416;9;aus2;Preeʒajeeß;unsafe
1;416;11;aus2;juẜcheeß;safe
1;416;11;aus2;juẜcheeß;unsafe
1;416;12;aus2;padarrijis;safe
1;416;12;aus2;padarrajis;safe
1;416;12;aus2;padarrijis;unsafe
1;416;12;aus2;padarrajis;unsafe
1;416;16;aus2;bieſteeteeß;unsafe
1;416;23;aus2;preeʒahſẜeeß;unsafe
1;416;27;aus2;Peſtitais;unsafe
1;416;28;aus2;ʒehlees;unsafe
1;417;9;aus2;Durrwis;unsafe
1;417;20;intr;dijeeß;safe
1;417;20;intr;runnajis;safe
1;417;20;intr;dijeeß;unsafe
1;417;20;intr;runnajis;unsafe
1;417;21;intr;notitʒis;unsafe
1;418;7;peri;notickuẜchi;safe
1;418;10;peri;Atʒis;unsafe
1;418;13;peri;noſkummuẜchi;safe
1;419;3;peri;notitʒis;unsafe
1;419;8;peri;nodaͤwuẜchi;safe
1;419;9;peri;ẜittuſchi;safe
1;419;12;peri;notickuſchi;safe
1;419;13;peri;juẜchi;safe
1;419;14;peri;bijuẜchi;safe
1;419;15;peri;radduẜchi;safe
1;419;16;peri;redſejuẜchi;safe
1;419;22;peri;ẜatʒijuẜchi;safe
1;420;8;peri;Mais;unsafe
1;420;9;peri;Atʒis;unsafe
1;420;18;peri;pattees;unsafe
1;420;18;peri;ʒehlees;unsafe
1;420;19;peri;paradijeeß;safe
1;420;19;peri;paradijeeß;unsafe
1;420;20;peri;notitʒis;unsafe
1;420;21;peri;Mais;unsafe
1;420;22;aus1;Pehteris;unsafe
1;420;24;aus1;denajis;safe
1;420;24;aus1;denajis;unsafe
1;420;24;aus1;lickteeß;unsafe
1;420;25;aus1;rahdi-teeß;absolute_trash
1;421;1;aus1;aͤhduẜchi;safe
1;421;1;aus1;dſaͤhruẜchi;safe
1;421;2;aus1;ʒehlees;unsafe
1;421;3;aus1;pawehlejis;safe
1;421;3;aus1;pawehlejis;unsafe
1;421;5;aus1;rahdijeeß;safe
1;421;5;aus1;rahdijeeß;unsafe
1;421;7;aus1;Peſtitais;unsafe
1;421;8;aus1;ʒehleeß;unsafe
1;421;10;aus1;warrejis;safe
1;421;10;aus1;warrejis;unsafe
1;421;11;aus1;warrejis;safe
1;421;11;aus1;warrejis;unsafe
1;421;13;aus1;pateeß;unsafe
1;421;15;aus1;ʒellteeß;unsafe
1;421;17;aus1;ißrahweeß;unsafe
1;421;17;aus1;ʒehlees;unsafe
1;421;21;aus1;ʒehleeß;unsafe
1;421;24;aus1;Patteeß;unsafe
1;421;26;aus1;notitʒis;unsafe
1;421;27;aus1;apdohmajis;safe
1;421;27;aus1;apdohmajis;unsafe
1;421;30;aus1;Pateeß;unsafe
1;422;5;aus1;ļauẜi;safe
1;422;6;aus1;Patteeß;unsafe
1;422;7;aus1;nomir-ris;absolute_trash
1;422;8;aus1;ʒell-teeß;absolute_trash
1;422;9;aus1;paſudduſẜi;safe
1;422;9;aus1;ʒehleeß;unsafe
1;422;10;aus1;mahʒijuẜcheeß;safe
1;422;10;aus1;mahʒijuẜcheeß;unsafe
1;422;13;aus1;ʒehleeß;unsafe
1;422;15;aus1;aismigguẜchi;safe
1;422;15;aus1;paſudduẜchi;safe
1;422;18;aus1;ʒehleeß;unsafe
1;422;19;aus1;maiß;unsafe
1;422;19;aus1;tappis;unsafe
1;422;26;aus1;ʒehleeß;unsafe
1;422;28;aus1;ʒellteeß;unsafe
1;423;1;aus1;peteeß;unsafe
1;423;1;aus1;ʒehleeß;unsafe
1;423;4;aus1;rahdijeeß;safe
1;423;4;aus1;rahdijeeß;unsafe
1;423;5;aus1;ghahjis;safe
1;423;5;aus1;ghahjis;unsafe
1;423;6;aus1;runnajis;safe
1;423;6;aus1;runnajis;unsafe
1;423;7;aus1;klauẜiteeß;unsafe
1;423;8;aus1;turrejeeß;safe
1;423;8;aus1;turrejeeß;unsafe
1;423;9;aus1;mahʒiteeß;unsafe
1;423;17;aus2;turrejeeß;safe
1;423;17;aus2;runnajis;safe
1;423;17;aus2;turrejeeß;unsafe
1;423;17;aus2;runnajis;unsafe
1;423;18;aus2;iß⸗ẜatʒijis;safe
1;423;18;aus2;iß⸗ẜatʒijis;unsafe
1;423;19;aus2;runnajis;safe
1;423;19;aus2;Brahlis;unsafe
1;423;19;aus2;runnajis;unsafe
1;423;20;aus2;ee⸗preeʒenajis;safe
1;423;20;aus2;ee⸗preeʒenajis;unsafe
1;423;21;aus2;ʒehleeß;unsafe
1;423;22;aus2;noſkummuẜchi;safe
1;423;24;aus2;notitʒis;unsafe
1;423;24;aus2;nhepatteeß;unsafe
1;423;27;aus2;nomirris;unsafe
1;423;29;aus2;ʒehleeß;unsafe
1;424;2;aus2;ghajis;safe
1;424;2;aus2;ſtaighajis;safe
1;424;2;aus2;ghajis;unsafe
1;424;2;aus2;ſtaighajis;unsafe
1;424;2;aus2;Atʒis;unsafe
1;424;5;aus2;ẜajehmeeß;unsafe
1;424;10;aus2;Mais;unsafe
1;424;10;aus2;lauſis;unsafe
1;424;10;aus2;lauſis;unsafe
1;424;11;aus2;bijuſẜi;safe
1;424;12;aus2;patteeß;unsafe
1;424;13;aus2;ʒehleeß;unsafe
1;424;14;aus2;ẜohlijis;safe
1;424;14;aus2;turrejis;safe
1;424;14;aus2;ẜohlijis;unsafe
1;424;14;aus2;turrejis;unsafe
1;424;15;aus2;ẜmaididameeß;unsafe
1;424;18;aus2;ſpehris;unsafe
1;424;20;aus2;ſtahwejuſẜi;safe
1;424;21;aus2;eeraddis;unsafe
1;424;26;aus2;eejembteeß;unsafe
1;425;1;aus2;ſchkinkojis;safe
1;425;1;aus2;ſchkinkojis;unsafe
1;425;4;aus2;pee⸗aͤhduẜchi;safe
1;425;5;aus2;Mais;unsafe
1;425;6;aus2;waſahteeß;unsafe
1;425;6;aus2;iß⸗allʒis;unsafe
1;425;7;aus2;ſidameeß;unsafe
1;425;7;aus2;Wahrda⸗Mais;unsafe
1;425;8;aus2;ẜohlijis;safe
1;425;8;aus2;ẜohlijis;unsafe
1;425;23;aus2;tappis;unsafe
1;426;6;aus2;Ļaudis;unsafe
1;426;10;aus2;attſtahjis;safe
1;426;10;aus2;attſtahjis;unsafe
1;426;11;aus2;aismirrẜis;unsafe
1;426;11;aus2;nopuhẜdahmees;unsafe
1;426;13;aus2;leeʒeeß;unsafe
1;426;14;aus2;Weeẜis;unsafe
1;426;17;aus2;tappis;unsafe
1;426;18;aus2;ſteidſees;unsafe
1;426;24;aus2;Aſẜaro⸗Mais;unsafe
1;426;28;aus2;Ballodis;unsafe
1;426;29;aus2;Atʒis;unsafe
1;427;8;aus2;tappis;unsafe
1;427;13;aus2;Auſẜis;unsafe
1;427;26;aus2;Mahʒaiteeß;unsafe
1;427;30;aus2;noſkummuẜchi;safe
1;427;31;aus2;noſkummuẜchi;safe
1;428;1;aus2;krahßnais;unsafe
1;428;1;aus2;Maʒetais;unsafe
1;428;3;aus2;mahʒijis;safe
1;428;3;aus2;mahʒijis;unsafe
1;428;6;aus2;apnickuẜchi;safe
1;428;12;aus2;daͤgguſẜi;safe
1;428;14;aus2;ẜchiß;unsafe
1;428;14;aus2;Mahʒetais;unsafe
1;428;17;aus2;attſtahjis;safe
1;428;17;aus2;attſtahjis;unsafe
1;428;18;aus2;pat-teeß;absolute_trash
1;428;19;aus2;attſtajeeß;safe
1;428;19;aus2;attſtajeeß;unsafe
1;428;24;aus2;Ļaudis;unsafe
1;429;5;aus2;bijuſẜi;safe
1;429;8;aus2;noſkummuſẜi;safe
1;429;13;aus2;ʒeetuẜchi;safe
1;429;14;aus2;notitʒis;unsafe
1;429;15;aus2;waͤtʒais;unsafe
1;429;20;aus2;ʒehleeß;unsafe
1;429;21;aus2;attneſẜis;unsafe
1;429;25;aus2;Ļaudis;unsafe
1;429;26;aus2;bijuẜchi;safe
1;429;29;aus2;ſkummuẜchi;safe
1;430;2;aus2;redſejuẜchi;safe
1;430;4;aus2;attjaͤmmuẜchi;safe
1;430;5;aus2;lickuẜchi;safe
1;430;6;aus2;noſkummuẜchi;safe
1;430;7;aus2;noſkummuẜchi;safe
1;430;8;aus2;ais⸗ẜlaͤkuſẜcheeß;safe
1;430;8;aus2;ais⸗ẜlaͤkuſẜcheeß;unsafe
1;430;14;aus2;ʒehleeß;unsafe
1;430;15;aus2;noſkummuẜchas;safe
1;430;15;aus2;turrejuẜchi;safe
1;430;16;aus2;Reis;unsafe
1;430;16;aus2;litʒeeß;unsafe
1;430;17;aus2;brienojammeeß;unsafe
1;430;20;aus2;runnajuẜchi;safe
1;430;20;aus2;pauſteeß;unsafe
1;430;22;aus2;nopellnijuẜchi;safe
1;430;23;aus2;klahteeß;unsafe
1;430;24;aus2;ee⸗preʒenajeteeß;unsafe
1;430;28;aus2;ʒehleeß;unsafe
1;430;29;aus2;preʒateeß;unsafe
1;431;2;aus2;mahʒameeß;unsafe
1;431;24;aus2;paſieteeß;unsafe
1;431;25;aus2;Atʒis;unsafe
1;431;27;aus2;ee⸗ſtahjeeß;safe
1;431;27;aus2;ee⸗ſtahjeeß;unsafe
1;431;29;aus2;abſchaͤloteeß;unsafe
1;432;4;aus2;nahkuẜchi;safe
1;432;5;aus2;ʒehleeß;unsafe
1;432;6;aus2;rahdijeeß;safe
1;432;6;aus2;ʒehleeß;unsafe
1;432;6;aus2;rahdijeeß;unsafe
1;432;9;aus2;ʒehleeß;unsafe
1;432;21;intr;parahdijeeß;safe
1;432;21;intr;ʒehleeß;unsafe
1;432;21;intr;parahdijeeß;unsafe
1;432;22;intr;Jahnis;unsafe
1;433;3;peri;ẜaghajuẜchi;safe
1;433;4;peri;Durrwis;unsafe
1;433;8;peri;ẜatʒijis;safe
1;433;8;peri;ẜatʒijis;unsafe
1;433;12;peri;ẜuhtijis;safe
1;433;12;peri;ẜuhtijis;unsafe
1;433;13;peri;tʒijis;safe
1;433;13;peri;tʒijis;unsafe
1;434;3;peri;Dwienis;unsafe
1;434;5;peri;redſejuẜchi;safe
1;434;12;peri;Durrwis;unsafe
1;434;19;peri;redſejis;safe
1;434;19;peri;redſejis;unsafe
1;435;1;aus1;ꞨChiß;unsafe
1;435;6;aus1;ʒehleeß;unsafe
1;435;7;aus1;Jahnis;unsafe
1;435;11;aus1;ʒehleeß;unsafe
1;435;12;aus1;ẜchiß;unsafe
1;435;12;aus1;rahdi-jeeß;absolute_trash
1;435;14;aus1;patteeß;unsafe
1;435;15;aus1;ʒehleeß;unsafe
1;435;16;aus1;ẜchiß;unsafe
1;435;20;aus1;ẜuhtijis;safe
1;435;20;aus1;ẜuhtijis;unsafe
1;435;21;aus1;ẜatʒijiß;safe
1;435;21;aus1;ẜatʒijiß;unsafe
1;435;27;aus1;paẜlaͤpuẜcheeß;safe
1;435;27;aus1;paẜlaͤpuẜcheeß;unsafe
1;436;4;aus1;dehwis;unsafe
1;436;6;aus1;noſkummuſẜi;safe
1;436;9;aus1;najis;safe
1;436;9;aus1;najis;unsafe
1;436;9;aus1;peedehwis;unsafe
1;436;28;aus2;Jahnis;unsafe
1;436;30;aus2;usʒehleeß;unsafe
1;437;1;aus2;rahdijeeß;safe
1;437;1;aus2;rahdijeeß;unsafe
1;437;2;aus2;paradijeeß;safe
1;437;2;aus2;paradijeeß;unsafe
1;437;7;aus2;nolickuẜchi;safe
1;437;10;aus2;ʒehleeß;unsafe
1;437;13;aus2;ʒehleeß;unsafe
1;437;15;aus2;ſteigdameeß;unsafe
1;437;25;aus2;Mais;unsafe
1;437;26;aus2;kraͤhßlis;unsafe
1;437;27;aus2;ẜchiß;unsafe
1;437;30;aus2;parahdijeeß;safe
1;437;30;aus2;parahdijeeß;unsafe
1;437;31;aus2;klauſẜais;unsafe
1;438;1;aus2;peewilltees;unsafe
1;438;2;aus2;dſaͤẜtris;unsafe
1;438;5;aus2;meßteeß;unsafe
1;438;10;aus2;da⸗eeß;unsafe
1;438;20;aus2;mirris;unsafe
1;438;20;aus2;ʒehlees;unsafe
1;438;20;aus2;tappis;unsafe
1;438;23;aus2;Ee⸗preeʒenajeeß;safe
1;438;23;aus2;Ee⸗preeʒenajeeß;unsafe
1;438;24;aus2;noſkummis;unsafe
1;438;25;aus2;Durrwis;unsafe
1;438;27;aus2;Ee⸗preeʒenajeeß;safe
1;438;27;aus2;Ee⸗preeʒenajeeß;unsafe
1;438;28;aus2;Peſtitais;unsafe
1;438;30;aus2;ap⸗mahkuſẜi;safe
1;439;2;aus2;klauſẜi;safe
1;439;3;aus2;ſteeß;unsafe
1;439;7;aus2;ẜakrahjuẜchees;safe
1;439;7;aus2;ẜakrahjuẜchees;unsafe
1;439;11;aus2;Durrwis;unsafe
1;439;14;aus2;Durrwis;unsafe
1;439;15;aus2;Durrwis;unsafe
1;439;21;aus2;Klauſẜi;safe
1;439;22;aus2;eeliedis;unsafe
1;439;23;aus2;Kagkis;unsafe
1;439;28;aus2;Atʒis;unsafe
1;439;30;aus2;Atʒis;unsafe
1;440;4;aus2;ſkaidris;unsafe
1;440;5;aus2;turrehteeß;unsafe
1;440;10;aus2;attſtahjeeß;safe
1;440;10;aus2;attſtahjeeß;unsafe
1;440;14;aus2;Mahʒais;unsafe
1;440;19;aus2;Durrwis;unsafe
1;440;22;aus2;ee⸗preeʒenateeß;unsafe
1;440;28;aus2;dohteeß;unsafe
1;440;29;aus2;ʒaͤlldameeß;unsafe
1;441;2;aus2;ghajis;safe
1;441;2;aus2;ghajis;unsafe
1;441;3;aus2;dehweeß;unsafe
1;441;6;aus2;Muhris;unsafe
1;441;9;aus2;dohſẜimeeß;unsafe
1;441;11;aus2;bijis;safe
1;441;11;aus2;bijis;unsafe
1;441;18;aus2;ẜkreeß;unsafe
1;441;20;aus2;Eeepreeʒenajeeß;safe
1;441;20;aus2;Eeepreeʒenajeeß;unsafe
1;441;21;aus2;ʒillateeß;unsafe
1;441;22;aus2;tuhkuſchas;safe
1;441;23;aus2;Tißlis;unsafe
1;441;23;aus2;Krohplis;unsafe
1;441;25;aus2;peeẜuhtijis;safe
1;441;25;aus2;preeʒajeeß;safe
1;441;25;aus2;peeẜuhtijis;unsafe
1;441;25;aus2;preeʒajeeß;unsafe
1;441;27;aus2;ustuhʒis;unsafe
1;441;28;aus2;us⸗tuckuẜchas;safe
1;441;29;aus2;Tißlis;unsafe
1;441;29;aus2;Krohplis;unsafe
1;442;2;aus2;paghajuſẜi;safe
1;442;2;aus2;ʒilla-teeß;absolute_trash
1;442;4;aus2;Klauſẜais;unsafe
1;442;6;aus2;Burrwis;unsafe
1;442;7;aus2;klauſẜi;safe
1;442;11;aus2;kaujeeß;safe
1;442;11;aus2;barreeß;unsafe
1;442;11;aus2;kaujeeß;unsafe
1;442;11;aus2;rei-jeeß;absolute_trash
1;442;17;aus2;ʒellẜeeß;unsafe
1;442;17;aus2;ʒellẜeeß;unsafe
1;442;21;aus2;ʒellẜeeß;unsafe
1;442;22;aus2;ghoſijeeß;safe
1;442;22;aus2;ghoſijeeß;unsafe
1;442;22;aus2;Ļaudis;unsafe
1;442;25;aus2;Awis;unsafe
1;443;2;aus2;ẜajehmis;unsafe
1;443;5;aus2;leedſeeß;unsafe
1;443;8;aus2;nitʒinajis;safe
1;443;8;aus2;nitʒinajis;unsafe
1;443;12;aus2;kahpeeß;unsafe
1;443;12;aus2;leeʒeeß;unsafe
1;443;14;aus2;apkaitenajis;safe
1;443;14;aus2;apkaitenajis;unsafe
1;443;15;aus2;turrais;unsafe
1;443;22;aus2;aitʒenajis;safe
1;443;22;aus2;aitʒenajis;unsafe
1;443;30;aus2;Attreebeis;unsafe
1;443;31;aus2;ẜatʒijuſchi;safe
1;443;31;aus2;daͤwuſchi;safe
1;444;1;aus2;aiʒenajis;safe
1;444;1;aus2;aiʒenajis;unsafe
1;444;3;aus2;leelijeeß;safe
1;444;3;aus2;leelijeeß;unsafe
1;444;10;aus2;Aſẜinis;unsafe
1;444;13;aus2;ee⸗ſiemojis;safe
1;444;13;aus2;ee⸗ſiemojis;unsafe
1;444;19;aus2;dagghajis;safe
1;444;19;aus2;dagghajis;unsafe
1;444;23;aus2;apkaitenajis;safe
1;444;23;aus2;apkaitenajis;unsafe
1;444;26;aus2;Attghreeſeeß;unsafe
1;444;30;aus2;ghraͤkojis;safe
1;444;30;aus2;ghraͤkojis;unsafe
1;444;31;aus2;noẜkummuſchi;safe
1;445;8;aus2;Klauſẜi;safe
1;445;16;aus2;ẜuhtijis;safe
1;445;16;aus2;iſẜabieteeß;unsafe
1;445;16;aus2;ẜuhtijis;unsafe
1;445;18;aus2;dehwis;unsafe
1;445;21;aus2;kahweeteeß;unsafe
1;445;25;aus2;ghribbeeß;unsafe
1;445;25;aus2;lickteeß;unsafe
1;445;27;aus2;Mahʒetais;unsafe
1;446;9;aus2;preeʒadammeeß;unsafe
1;446;9;aus2;nopuhsdameeß;unsafe
1;446;14;aus2;Ꞩwaͤhtais;unsafe
1;446;19;intr;Jahnis;unsafe
1;447;7;peri;Ahwis;unsafe
1;447;8;peri;Ahwis;unsafe
1;447;10;peri;Ahwis;unsafe
1;447;12;peri;Ahwis;unsafe
1;447;13;peri;Ahwis;unsafe
1;448;1;peri;Ahwis;unsafe
1;448;7;aus1;ꞨChis;unsafe
1;448;13;aus1;Ahwis;unsafe
1;448;22;aus1;palaiſchameeß;unsafe
1;448;24;aus1;radijis;safe
1;448;24;aus1;radijis;unsafe
1;448;25;aus1;dewis;unsafe
1;448;26;aus1;attpeſtijis;safe
1;448;26;aus1;attpeſtijis;unsafe
1;448;26;aus1;attpirrʒis;unsafe
1;449;5;aus1;mahʒiteeß;unsafe
1;449;7;aus1;turreteeß;unsafe
1;449;9;aus1;ißweddiß;unsafe
1;449;22;aus2;Awis;unsafe
1;449;29;aus2;Awis;unsafe
1;449;29;aus2;Awis;unsafe
1;450;1;aus2;ißredſejis;safe
1;450;1;aus2;ißredſejis;unsafe
1;450;4;aus2;ißwehlejis;safe
1;450;4;aus2;ißwehlejis;unsafe
1;450;8;aus2;darrijis;safe
1;450;8;aus2;darrijis;unsafe
1;450;8;aus2;Ꞩchiß;unsafe
1;450;9;aus2;Ahwis;unsafe
1;450;20;aus2;ẜchiß;unsafe
1;450;23;aus2;kuẜtenajameeß;unsafe
1;450;26;aus2;bijis;safe
1;450;26;aus2;bijis;unsafe
1;450;27;aus2;iß⸗kliediß;unsafe
1;450;28;aus2;Ꞩchiß;unsafe
1;450;30;aus2;Klauſẜi;safe
1;450;31;aus2;turraiß;unsafe
1;451;5;aus2;dehwis;unsafe
1;451;14;aus2;ẜaghrahbis;unsafe
1;451;16;aus2;darrijis;safe
1;451;16;aus2;darrijis;unsafe
1;451;21;aus2;Klauſẜi;safe
1;451;31;aus2;Mehris;unsafe
1;452;2;aus2;mieļojis;safe
1;452;2;aus2;mieļojis;unsafe
1;452;3;aus2;dehweeß;unsafe
1;452;3;aus2;Jahnis;unsafe
1;452;4;aus2;attſinnuẜchi;safe
1;452;5;aus2;dehwis;unsafe
1;452;9;aus2;dajeeß;safe
1;452;9;aus2;dajeeß;unsafe
1;452;16;aus2;toͤwis;unsafe
1;452;18;aus2;darrijis;safe
1;452;18;aus2;darrijis;unsafe
1;452;21;aus2;mielojis;safe
1;452;21;aus2;pirrʒis;unsafe
1;452;21;aus2;mielojis;unsafe
1;452;21;aus2;Ļaudis;unsafe
1;452;24;aus2;darrijis;safe
1;452;24;aus2;darrijis;unsafe
1;452;27;aus2;paļaujeeß;safe
1;452;27;aus2;paļaujeeß;unsafe
1;452;31;aus2;ghraͤkojis;safe
1;452;31;aus2;ghraͤkojis;unsafe
1;453;1;aus2;ẜkatijis;safe
1;453;1;aus2;ẜkatijis;unsafe
1;453;2;aus2;toͤwis;unsafe
1;453;3;aus2;nodehwis;unsafe
1;453;4;aus2;toͤwis;unsafe
1;453;5;aus2;nahʒis;unsafe
1;453;5;aus2;nodeh-wis;absolute_trash
1;453;6;aus2;kallpoteeß;unsafe
1;453;9;aus2;dabbu-jeeß;absolute_trash
1;453;10;aus2;ẜchis;unsafe
1;453;11;aus2;Awis;unsafe
1;453;12;aus2;Lohʒeklis;unsafe
1;453;14;aus2;ißkliduẜchi;safe
1;453;14;aus2;Awis;unsafe
1;453;15;aus2;tris;unsafe
1;453;17;aus2;Widdetaiß;unsafe
1;453;19;aus2;dehweeß;unsafe
1;453;24;aus2;Ꞩchiß;unsafe
1;453;26;aus2;Allghadſis;unsafe
1;453;27;aus2;Ahwis;unsafe
1;453;28;aus2;Ahwis;unsafe
1;453;30;aus2;Ah-wis;absolute_trash
1;454;3;aus2;ẜawis;unsafe
1;454;3;aus2;Ahwis;unsafe
1;454;3;aus2;pirrʒeeß;unsafe
1;454;16;aus2;Nacktis;unsafe
1;454;19;aus2;ißtruhʒenajeeß;safe
1;454;19;aus2;ißtruhʒenajeeß;unsafe
1;454;24;aus2;Ahwis;unsafe
1;454;25;aus2;ee⸗ẜledſis;unsafe
1;454;29;aus2;Sißlis;unsafe
1;455;3;aus2;daͤtais;unsafe
1;455;3;aus2;taißnis;unsafe
1;455;4;aus2;Ahwis;unsafe
1;455;5;aus2;Lawis;unsafe
1;455;5;aus2;Lahʒis;unsafe
1;455;8;aus2;daſch⸗reis;unsafe
1;455;9;aus2;Ļaudis;unsafe
1;455;11;aus2;ißtruhʒenateeß;unsafe
1;455;18;aus2;trinnis;unsafe
1;455;20;aus2;apẜliekuſchi;safe
1;455;22;aus2;nogrimmuẜchi;safe
1;455;26;aus2;Puttnis;unsafe
1;455;27;aus2;ißbaͤhghuſẜi;safe
1;456;3;aus2;Ahwis;unsafe
1;456;6;aus2;Ahwis;unsafe
1;456;8;aus2;Ahwis;unsafe
1;456;10;aus2;Ahwis;unsafe
1;456;15;aus2;Ꞩchiß;unsafe
1;456;17;aus2;iß⸗alltʒis;unsafe
1;456;19;aus2;Mais;unsafe
1;456;23;aus2;Mais;unsafe
1;456;25;aus2;bijis;safe
1;456;25;aus2;bijis;unsafe
1;456;25;aus2;tappis;unsafe
1;456;26;aus2;redſejis;safe
1;456;26;aus2;redſejis;unsafe
1;456;27;aus2;Mais;unsafe
1;456;28;aus2;ghannijis;safe
1;456;28;aus2;Ahwis;unsafe
1;456;28;aus2;ghannijis;unsafe
1;456;29;aus2;usturrejis;safe
1;456;29;aus2;usturrejis;unsafe
1;456;30;aus2;denajis;safe
1;456;30;aus2;denajis;unsafe
1;456;30;aus2;Mais;unsafe
1;457;1;aus2;Ahwis;unsafe
1;457;9;aus2;iß⸗twiekuẜchi;safe
1;457;14;aus2;dajuſẜchees;safe
1;457;14;aus2;dajuſẜchees;unsafe
1;457;18;aus2;epreeʒenajis;safe
1;457;18;aus2;epreeʒenajis;unsafe
1;457;18;aus2;mirris;unsafe
1;458;5;aus2;Aſẜinis;unsafe
1;458;11;aus2;ſpeduſẜi;safe
1;458;15;aus2;tappis;unsafe
1;458;18;aus2;rais;unsafe
1;458;19;aus2;wallditeeß;unsafe
1;458;19;aus2;Ah-wis;absolute_trash
1;458;20;aus2;Ahwis;unsafe
1;458;27;aus2;Ahwis;unsafe
1;458;27;aus2;attpirr-ʒeeß;absolute_trash
1;458;28;aus2;Ahwis;unsafe
1;458;29;aus2;Ahwis;unsafe
1;458;31;aus2;atgreeſees;unsafe
1;459;2;aus2;Ahwis;unsafe
1;459;3;aus2;Auſẜis;unsafe
1;459;4;aus2;Ahwis;unsafe
1;459;7;aus2;pawehlejis;safe
1;459;7;aus2;pawehlejis;unsafe
1;459;9;aus2;Ahwis;unsafe
1;459;10;aus2;Mais;unsafe
1;459;11;aus2;dohdeeß;unsafe
1;459;15;aus2;Ahwis;unsafe
1;459;16;aus2;Ꞩunniß;unsafe
1;459;16;aus2;Kagkis;unsafe
1;459;18;aus2;Ahwis;unsafe
1;459;22;aus2;jis;trash
1;459;23;aus2;Ahwis;unsafe
1;459;28;aus2;Ahwis;unsafe
1;459;30;aus2;ẜaderrehteeß;unsafe
1;459;30;aus2;bahrteeß;unsafe
1;459;30;aus2;ſtumbteeß;unsafe
1;459;30;aus2;kauteeß;unsafe
