part;page;line;match;Kommentar;subpart;obliqua
1;134;18;ee⸗ghajuẜchi;;aus2;0
1;134;20;jis;;aus2;0
1;135;9;no⸗puhtuſcheeß;;aus2;0
1;135;10;bijajuẜcheeß;;aus2;0
1;135;10;baͤhdajuẜcheeß;;aus2;0
1;135;13;darrijis;;aus2;0
1;135;14;mecklejuẜchi;;aus2;0
1;135;15;lauſijuſẜi;;aus2;0
1;135;16;rittinajuſẜi;;aus2;0
1;135;17;baͤdajeeß;?;aus2;0
1;135;18;domajis;;aus2;0
1;135;20;ẜarrghajuẜchi;;aus2;0
1;135;22;ißklauſẜijis;;aus2;0
1;135;22;dabbujis;;aus2;0
1;135;23;nomurrijis;;aus2;0
1;135;25;usturrejuẜcheeß;;aus2;0
1;135;28;us⸗ẜuhtijis;;aus2;0
1;136;1;ißredſejis;;aus2;0
1;136;2;no⸗litʒis;;aus2;0
1;136;16;pee⸗ẜuhtijis;;aus2;0
1;136;17;nahʒis;;aus2;0
1;136;21;pahrmahʒijiß;2.sg.prs.;aus2;0
1;136;26;pamaͤttuẜchi;;aus2;0
1;136;28;paſuddis;;aus2;0
1;138;9;dſirrdejis;prs.3.;aus2;0
1;138;13;pahr⸗ghajis;;aus2;0
1;138;14;paturrejis;2.sg.prs.;aus2;0
1;138;17;dſirrdejuẜchi;;aus2;0
1;138;21;paturrejis;;aus2;0
1;138;23;iß⸗beedinajis;prs.3.;aus2;0
1;138;24;pee⸗dſiewojis;;aus2;0
1;138;28;noſkummuſẜi;prt.3.;aus2;0
1;139;5;paturrejis;;aus2;0
1;139;20;nahkuẜchi;;aus2;0
1;140;5;darijis;;aus2;0
1;140;6;mecklejuẜchi;;aus2;0
1;140;8;mecklejuẜchi;imp.2.pl.;aus2;0
1;140;9;darrijis;;aus2;0
1;140;13;tijis;;aus2;0
1;140;21;peedſimmis;2.sg.prs.;aus2;0
1;142;3;kuſẜi;;peri;1
1;142;6;eeradduſchi;prt.3.;peri;0
1;142;13;bijis;prt.3.;peri;0
1;142;15;ẜchmaͤluſchi;prt.3.;peri;0
1;142;18;peedſaͤruſchi;prs.3.;peri;1
1;142;19;ẜaudſejis;;peri;1
1;143;25;ab⸗pretʒejuẜcheeß;;aus1;0
1;144;12;Chriſtijis;prt.3.;aus2;0
1;144;18;att⸗radduẜchi;;aus2;0
1;144;19;raxtijuẜchi;prs.3.;aus2;0
1;144;24;bijuẜchi;;aus2;0
1;144;24;ʒeenijuẜchi;;aus2;0
1;144;26;nahʒis;;aus2;0
1;144;30;bijis;prs.3.;aus2;0
1;145;1;eeſtahdijis;prs.3.;aus2;0
1;145;6;tuẜchi;;aus2;0
1;145;6;ee⸗ſtahdijis;;aus2;0
1;145;9;weddeis;;aus2;0
1;145;20;darrijis;prt.3.;aus2;0
1;145;25;usturrejis;;aus2;0
1;145;25;ẜwehtijis;;aus2;0
1;145;26;ee⸗krittuẜchi;prt.3.;aus2;0
1;145;30;ap⸗jehmeeß;?;aus2;0
1;146;3;jehmeeß;?;aus2;0
1;146;11;pa⸗tickuſẜi;;aus2;0
1;146;12;no⸗ſiemojis;;aus2;0
1;146;28;darrijuẜchi;prs.3.;aus2;0
1;147;9;iß⸗ghajis;;aus2;0
1;147;15;abſchaͤlojeeß;?;aus2;0
1;147;19;murrijis;;aus2;0
1;148;2;ap⸗nitʒis;;aus2;0
1;148;10;klauſẜijis;;aus2;0
1;148;22;nahkuẜchi;;aus2;0
1;148;26;ehdis;;aus2;0
1;148;26;dſehris;;aus2;0
1;148;30;notitʒis;;aus2;0
1;149;2;nahkuſẜi;;aus2;0
1;149;3;domajis;;aus2;0
1;149;4;bijis;prs.3.;aus2;0
1;149;10;pee⸗dſimmis;;aus2;0
1;149;11;dſiewojis;;aus2;0
1;149;11;runnajis;prs.3.;aus2;0
1;149;18;pa⸗liedſejis;;aus2;0
1;149;19;luhghuſẜi;prt.3.;aus2;0
1;149;19;tetʒejuẜchi;;aus2;0
1;149;27;notitʒis;prs.3.;aus2;0
1;149;29;ghraͤkojuẜchi;prt.3.;aus2;0
1;150;26;dehwis;cnd;aus2;0
1;151;2;weddiß;;aus2;0
1;151;7;tʒis;;aus2;0
1;152;5;pahr⸗wehrtis;;aus2;0
1;152;6;ißwillʒis;;aus2;0
1;152;7;apjohẜis;;aus2;0
1;152;29;bijuſẜi;;aus2;0
1;153;7;ſchaͤlojeeß;?;aus2;0
1;153;14;darrijis;;aus2;0
1;153;15;dſeedenajis;cnd;aus2;0
1;153;16;ee⸗duhris;;aus2;0
1;153;31;dewis;;aus2;0
1;154;6;pee⸗dſimmis;;aus2;0
1;154;7;us⸗audſis;;aus2;0
1;154;12;pee⸗joſuẜchi;;aus2;0
1;154;17;bijuſẜi;;aus2;0
1;154;27;wehlejis;;aus2;0
1;154;28;nomirris;;aus2;0
1;155;17;nolitʒis;;aus2;0
1;155;18;da⸗ghajuſẜi;prs.3.;aus2;0
1;155;24;att⸗rahwis;prs.3.;aus2;0
1;155;29;darrijuẜchi;prs.3.;aus2;0
1;157;7;pawehlejis;prs.3.;peri;1
1;157;25;attraddiß;;peri;1
1;158;5;titʒejis;;peri;1
1;158;22;ghraͤkojuẜchi;prs.3.;aus1;0
1;159;4;darrijis;prs.3.;aus1;0
1;159;12;mahʒijis;;aus2;0
1;159;16;dſirrdejis;;aus2;0
1;160;8;ʒijis;;aus2;0
1;160;17;lojeeß;;aus2;0
1;160;27;ẜohlijis;2.sg.prs.;aus2;0
1;161;3;ļojis;;aus2;0
1;161;5;neſẜis;;aus2;0
1;161;24;najis;prs.3.;aus2;0
1;162;3;usjehmeeß;?;aus2;0
1;162;4;nahʒis;;aus2;0
1;162;5;nahʒis;prs.3.;aus2;0
1;162;6;paſuddis;prt.3.;aus2;0
1;162;6;nahʒis;prs.3.;aus2;0
1;162;8;ʒeetis;;aus2;0
1;162;8;nomirris;;aus2;0
1;162;10;ʒehleeß;?;aus2;0
1;162;10;usbrauʒis;;aus2;0
1;162;14;ẜuhtijis;;aus2;0
1;162;30;dabbujuẜchi;prs.1.sg.;aus2;0
1;162;31;darrijuẜchi;;aus2;0
1;163;5;nodewis;prs.3.;aus2;0
1;163;6;lehjis;prs.3.;aus2;0
1;163;10;ustitʒejis;prs.3.;aus2;0
1;163;22;pa⸗wehlejis;;aus2;0
1;163;23;Maſghajeeß;?;aus2;0
1;163;29;Maſghajeeß;imp;aus2;0
1;163;30;ſtijeeß;imp;aus2;0
1;164;7;warrejiß;cnd;aus2;0
1;164;7;warrijis;;aus2;0
1;164;8;ghribbeeß;?;aus2;0
1;164;26;jis;2.sg.prs.;aus2;0
1;165;7;ʒaͤhluſchi;;aus2;0
1;165;18;darrijuẜchi;imp.2.pl.;aus2;0
1;165;19;juẜchi;;aus2;0
1;165;21;ẜmahdejis;prs.3.;aus2;0
1;165;24;Ꞩkaughis;;aus2;0
1;165;26;dſiewojuſẜi;prs.3.;aus2;0
1;165;26;litʒis;;aus2;0
1;165;27;kohpis;;aus2;0
1;165;28;ghlabbojis;;aus2;0
1;166;23;daͤwuſẜi;;aus2;0
1;166;23;klauẜijuſẜi;;aus2;0
1;166;31;usmaͤttuẜchi;;aus2;0
1;167;9;paſtellejis;prt.3.;aus2;0
1;167;10;pawehlejis;prt.3.;aus2;0
1;167;17;bijis;;aus2;0
1;167;25;bijis;;aus2;0
1;167;26;nomirris;cnd;aus2;0
1;168;8;klauſẜijuſẜi;;aus2;0
1;168;8;baͤghuſẜi;;aus2;0
1;168;9;turrejis;;aus2;0
1;168;30;mohdenajis;prs.3.;aus2;0
1;169;7;dejis;;aus2;0
1;169;7;iß⸗pohſtijis;prs.3.;aus2;0
1;169;10;tappis;;aus2;0
1;169;10;litʒeeß;;aus2;0
1;169;11;no⸗brauʒis;;aus2;0
1;169;12;ʒehleeß;;aus2;0
1;169;12;usbrauʒis;;aus2;0
1;169;12;ẜehdeeß;;aus2;0
1;169;24;wileeß;?;aus2;0
1;170;19;ẜajauʒis;;peri;0
1;170;22;bijuſẜchi;prs.3.;peri;1
1;170;23;ʒeetuſẜchi;prs.3.;peri;1
1;171;14;nahʒis;;peri;1
1;171;15;mecklejis;;peri;1
1;171;21;palaͤkuẜchi;prs.3.;aus1;0
1;171;24;lejis;prs.3.;aus1;0
1;172;15;redſejuẜchi;;aus1;0
1;172;16;tuẜchi;prs.3.;aus1;0
1;172;17;redſejuẜchi;prs.1.sg.;aus1;0
1;172;21;wojuẜchi;;aus1;0
1;172;23;ißkliedis;;aus1;0
1;172;24;bijuẜchi;;aus1;0
1;172;29;peſtijis;;aus1;0
1;172;30;Dehwis;;aus1;0
1;172;31;wehlejis;;aus1;0
1;173;2;peſtijis;;aus1;0
1;173;3;dehwis;prs.3.;aus1;0
1;173;20;pee⸗dſimmis;2.sg.prs.;aus1;0
1;173;25;ẜajauʒis;prt.3.;aus2;0
1;173;26;mahʒijis;prt.3.;aus2;0
1;173;30;ẜajau-ʒis;prt.3.;aus2;0
1;174;3;ʒehleeß;;aus2;0
1;174;4;kuſchi;;aus2;0
1;174;8;bijis;prs.3.;aus2;0
1;174;8;leelijeeß;;aus2;0
1;174;13;attwielis;;aus2;0
1;174;16;usmaͤttuẜchees;;aus2;0
1;174;16;ʒaͤluſchi;;aus2;0
1;174;30;runnajuẜcheeß;;aus2;0
1;175;9;ẜarrghajeeß;?;aus2;0
1;175;10;ghribbeeß;?;aus2;0
1;175;19;wehlejis;2.sg.prs.;aus2;0
1;175;20;jauʒeeß;;aus2;0
1;175;27;palaͤkuẜchi;;aus2;0
1;177;10;apnitʒis;prs.1.sg.;aus2;0
1;178;5;ẜarrghajeeß;?;aus2;0
1;178;11;pa⸗auxtena-jeeß;;aus2;0
1;178;14;kallpojis;;aus2;0
1;178;15;bijuſẜi;prs.3.;aus2;0
1;178;31;bijuẜchi;prs.3.;aus2;0
1;178;31;ʒeetuẜchi;;aus2;0
1;179;1;ẜohdijis;;aus2;0
1;179;6;apkahwis;prt.3.;aus2;0
1;179;10;bijuẜchi;;aus2;0
1;179;11;ʒeetuẜchi;prs.3.;aus2;0
1;179;19;pellnijis;;aus2;0
1;179;23;ghajis;;aus2;0
1;179;23;darrijis;;aus2;0
1;179;27;darrijuẜchi;imp.2.pl.;aus2;0
1;179;29;juẜchi;;aus2;0
1;180;10;apſpeegheleeß;;aus2;0
1;180;17;dabbujuẜchi;prt.3.;aus2;0
1;180;19;bijuẜchi;;aus2;0
1;180;27;pee⸗krahjuẜchi;;aus2;0
1;180;28;nijuẜchi;;aus2;0
1;181;12;attſtahjuẜchi;;aus2;0
1;181;12;attghreeſuſcheeß;imp.2.pl.;aus2;0
1;181;20;trinniß;;aus2;0
1;182;3;ſtahwejis;;aus2;0
1;182;10;juẜchi;;aus2;0
1;182;10;ſtaighajis;;aus2;0
1;182;19;darrijis;prs.3.;aus2;0
1;182;22;darrijis;prs.3.;aus2;0
1;182;29;bijis;;aus2;0
1;183;1;tappis;;aus2;0
1;183;24;runnajis;;aus2;0
1;183;31;juttuẜchi;;aus2;0
1;184;1;redſejuẜchi;;aus2;0
1;184;2;ißpohſtijis;;aus2;0
1;184;5;juttuſchi;prs.3.;aus2;0
1;184;13;dſirdejuẜchi;;aus2;0
1;184;15;titʒis;prs.3.;aus2;0
1;184;16;ẜohdijis;;aus2;0
1;184;21;pa⸗ghajis;;aus2;0
1;184;25;redſejuẜchi;;aus2;0
1;184;25;ʒeetuẜchi;;aus2;0
1;184;27;bijuẜchi;prs.3.;aus2;0
1;184;27;ʒeetuẜchi;;aus2;0
1;185;5;ghraͤkojis;;aus2;0
1;185;6;notitʒis;prs.3.;aus2;0
1;185;21;mahʒijis;2.sg.prs.;aus2;0
1;186;6;notitʒeeß;;intr;0
1;187;11;dſirrdejuẜchi;;aus1;0
1;187;13;darrijis;;aus1;0
1;187;21;titʒejis;2.sg.prs.;aus1;0
1;188;13;darrijis;prs.3.;aus1;0
1;188;30;eekahpuẜchi;;aus2;0
1;189;3;peekuſẜis;;aus2;0
1;189;4;aismidſis;;aus2;0
1;189;12;ghajuẜchi;;aus2;0
1;189;14;pahr⸗bijuẜcheeß;;aus2;0
1;189;18;dſiewojis;;aus2;0
1;190;8;rijis;;aus2;0
1;190;8;aisdarrijis;prt.3.;aus2;0
1;190;23;pahrmahʒijiß;2.sg.prs.;aus2;0
1;190;23;pahmahʒijis;;aus2;0
1;191;3;peekuſẜis;adv;aus2;0
1;191;4;ghulleeß;adv;aus2;0
1;191;25;ghullejis;;aus2;0
1;192;4;aismidſis;;aus2;0
1;192;9;ẜohlijis;prs.3.;aus2;0
1;192;12;peſtijis;;aus2;0
1;192;19;ẜohlijis;;aus2;0
1;192;25;dſimmis;prs.3.;aus2;0
1;192;28;ee⸗raxtijis;;aus2;0
1;193;8;aismidſis;;aus2;0
1;194;8;Vsmohdenajeeß;?;aus2;0
1;194;13;aismidſis;;aus2;0
1;194;23;ẜatʒijis;;aus2;0
1;194;25;juſẜcheeß;;aus2;0
1;195;4;dſirrdejuẜchi;prs.1.sg.;aus2;0
1;195;21;ſtipprenajis;;aus2;0
1;195;25;baͤhdajeeß;imp;aus2;0
1;195;26;ſchijeeß;imp;aus2;0
1;196;24;nahʒis;;aus2;0
1;196;24;peſtijis;;aus2;0
1;196;27;daggajuſẜi;prs.3.;aus2;0
1;197;4;kaunejeeß;?;aus2;0
1;197;5;dehwis;;aus2;0
1;198;12;ẜehjis;;peri;2
1;198;14;darrijis;;peri;2
1;199;19;aiʒenajis;;aus1;0
1;200;23;iß⸗bahrſtijis;;aus1;0
1;201;7;ẜehjis;;aus2;0
1;201;8;ẜehjis;;aus2;0
1;201;9;jis;;aus2;0
1;201;26;ap⸗ſtrahdajis;;aus2;0
1;202;13;jauxeeß;;aus2;0
1;204;31;bahrſtijis;;aus2;0
1;205;7;leelijeeß;;aus2;0
1;205;23;ẜehjis;;aus2;0
1;205;25;darrijis;;aus2;0
1;205;27;us⸗aughuſẜi;;aus2;0
1;205;28;iß⸗ẜehjis;;aus2;0
1;205;31;noſeghuẜchi;;aus2;0
1;206;2;eelaidis;;aus2;0
1;206;4;dehwis;2.sg.prs.;aus2;0
1;206;6;ghraͤkojis;prs.1.sg.;aus2;0
1;206;7;dehwis;;aus2;0
1;206;7;pahrkahpis;;aus2;0
1;206;9;darrijis;;aus2;0
1;206;9;darrijis;;aus2;0
1;206;10;mahʒijis;;aus2;0
1;206;21;darrijis;;aus2;0
1;207;6;iß⸗bahrſtijis;prs.3.;aus2;0
1;207;7;noſtrahdajis;;aus2;0
1;207;10;darrijis;;aus2;0
1;207;11;ee⸗weddiß;;aus2;0
1;207;16;Peewielis;;aus2;0
1;207;22;tʒeeß;;aus2;0
1;208;2;attgrees;;aus2;0
1;208;11;aismidſis;;aus2;0
1;208;12;peedſehrees;;aus2;0
1;208;25;teeẜahjuſchi;prs.3.;aus2;0
1;210;21;ʒehleeß;?;peri;1
1;211;2;darrijis;;aus1;0
1;211;5;darrijis;;aus1;0
1;211;6;dſiewojis;;aus1;0
1;211;8;apdohmajis;;aus1;0
1;211;16;nolitʒis;prs.3.;aus1;0
1;211;22;najis;prs.3.;aus1;0
1;211;27;mirris;;aus1;0
1;211;27;ẜapuwis;;aus1;0
1;211;31;nomirris;prt.3.;aus1;0
1;212;3;rahdijuẜchees;;aus1;0
1;212;4;redſejuẜchi;;aus1;0
1;212;4;paſinnuẜchi;prs.3.;aus1;0
1;212;6;rahdijuẜchees;;aus1;0
1;212;11;dabbuis;fut?;aus1;0
1;212;19;runnajis;;aus2;0
1;212;20;ʒijis;prt.3.;aus2;0
1;212;21;notitʒis;;aus2;0
1;212;22;tappis;;aus2;0
1;212;23;parahdijis;;aus2;0
1;213;1;bijuſẜi;prs.3.;aus2;0
1;213;2;bijuſẜi;;aus2;0
1;213;3;noſkummuſchas;;aus2;0
1;213;22;ißwehlejeeß;;aus2;0
1;213;23;raudſijeeß;;aus2;0
1;214;4;remdejis;;aus2;0
1;214;23;usmohdenajis;;aus2;0
1;215;3;radijuſẜees;;aus2;0
1;215;6;ghraͤkojis;;aus2;0
1;215;7;apſchaͤlojeeß;imp;aus2;0
1;215;12;ẜohlijis;prs.3.;aus2;0
1;215;15;dehwis;2.sg.prs.;aus2;0
1;215;21;tap-pis;;aus2;0
1;215;30;darrijis;prs.3.;aus2;0
1;216;20;darrijuẜchi;;aus2;0
1;216;21;iß⸗ſpeeduẜchi;prs.3.;aus2;0
1;216;27;kahpis;cnd;aus2;0
1;217;4;dehwis;;aus2;0
1;217;14;deh-wis;;aus2;0
1;217;16;nahʒis;;aus2;0
1;217;18;apdohmajeeß;?;aus2;0
1;217;19;dſiewojis;2.sg.prs.;aus2;0
1;217;20;lejis;prs.3.;aus2;0
1;217;21;darrijis;2.sg.prs.;aus2;0
1;217;21;klahjeeß;;aus2;0
1;217;23;ghraͤkojis;;aus2;0
1;217;25;ghraͤkojis;;aus2;0
1;218;6;ẜwiedis;;aus2;0
1;218;13;mieļojis;;aus2;0
1;218;13;maſghajis;;aus2;0
1;218;15;nahʒis;prs.3.;aus2;0
1;218;19;usjemmeeß;imp;aus2;0
1;218;24;apwellʒeeß;;aus2;0
1;219;6;us⸗jehmmeeß;adv;aus2;0
1;219;7;warrejis;;aus2;0
1;219;11;ẜaͤmmojeeß;?;aus2;0
1;219;12;rahdijeeß;;aus2;0
1;219;15;ſtaighajis;;aus2;0
1;219;16;attſtahjeeß;?;aus2;0
1;219;22;tappis;;aus2;0
1;220;1;nieʒis;;aus2;0
1;220;1;nhe⸗ißnieʒis;;aus2;0
1;220;16;ghajuẜchi;;intr;0
1;220;17;notitʒis;prs.3.;intr;0
1;222;4;kļu⸗uſẜi;;peri;0
1;222;6;redſejis;prt.3.;peri;0
1;222;14;ẜatʒijis;2.sg.prs.;peri;1
1;222;16;juẜchi;;peri;1
1;222;17;ẜataiſẜijis;2.sg.prs.;peri;1
1;223;27;jehmis;;aus1;0
1;224;7;ẜohlijis;prs.3.;aus1;0
1;224;20;pawehlejis;;aus2;0
1;224;29;litʒis;;aus2;0
1;225;3;ghraͤkojuſẜi;;aus2;0
1;225;4;aprunnajuſẜi;prs.3.;aus2;0
1;225;6;pawehlejis;prt.3.;aus2;0
1;225;8;tappuẜi;;aus2;0
1;225;16;pa⸗lidſejis;prs.3.;aus2;0
1;225;20;ghraͤkojis;;aus2;0
1;225;23;ghraͤkojis;;aus2;0
1;225;24;us⸗litʒis;;aus2;0
1;225;28;dehwis;;aus2;0
1;225;30;ißlaiduẜchi;imp.2.pl.;aus2;0
1;226;11;eeniedejis;;aus2;0
1;226;17;attwaͤdduẜeeß;;aus2;0
1;226;21;apkuſẜuſẜi;;aus2;0
1;226;22;pawehlejis;;aus2;0
1;227;18;pawehlejis;prt.3.;aus2;0
1;227;26;paliedſejis;prs.3.;aus2;0
1;228;3;paliedſejis;;aus2;0
1;228;4;dehwis;;aus2;0
1;228;6;paliedſejis;prs.3.;aus2;0
1;228;7;ee⸗preeʒenajis;;aus2;0
1;228;14;dſeedejis;;aus2;0
1;228;15;dehwis;prs.3.;aus2;0
1;228;29;pawehlejis;;aus2;0
1;229;10;darrijis;prt.3.;aus2;0
1;231;1;dehwis;;aus2;0
1;231;11;dijis;;aus2;0
1;231;25;bijis;;aus2;0
1;232;3;attrahweeß;?;aus2;0
1;232;10;litʒis;;aus2;0
1;233;8;raddijis;;aus2;0
1;233;9;apſtipprenajis;;aus2;0
1;233;11;us⸗brauʒis;;aus2;0
1;233;14;redſejis;;aus2;0
1;233;19;pohjuẜchi;;aus2;0
1;233;29;ghaidijuſchi;prs.3.;aus2;0
1;233;30;ghaidijis;;aus2;0
1;234;1;attwaͤdduſẜeeß;;aus2;0
1;234;3;attneſẜis;;aus2;0
1;234;14;luẜcheeß;;aus2;0
1;234;18;redſejuẜchi;;aus2;0
1;234;26;attradduẜchi;;aus2;0
1;234;27;raxtijuẜchi;prs.3.;aus2;0
1;235;2;ghaidijuẜchi;prs.3.;aus2;0
1;235;11;ee⸗ghrimmuẜchi;;aus2;0
1;235;12;tappis;;aus2;0
1;235;14;peſtijis;;aus2;0
1;235;19;adſinnuẜchi;;aus2;0
1;235;20;usjaͤhmuẜchi;prs.3.;aus2;0
1;235;21;mahʒijis;prs.3.;aus2;0
1;236;2;ee⸗ghribbeeß;?;aus2;0
1;236;3;nahkuſẜi;prs.3.;aus2;0
1;236;4;ee⸗ghribbeeß;?;aus2;0
1;236;8;nahʒis;;aus2;0
1;236;28;noſkummuẜchi;;aus2;0
1;236;31;mirris;;aus2;0
1;237;1;nahʒis;prs.3.;aus2;0
1;237;2;paſuddis;prt.3.;aus2;0
1;237;9;padaͤwuẜcheeß;imp.2.pl.;aus2;0
1;237;18;attſpiedejuſẜi;prs.3.;aus2;0
1;238;4;nodehwis;;aus2;0
1;238;6;ißlehjis;prs.3.;aus2;0
1;240;14;ẜaderrejis;;peri;2
1;241;1;ſtradajuſchi;;peri;2
1;241;2;darrijis;;peri;2
1;241;3;ʒeetuſchi;prs.1.sg.;peri;2
1;241;6;ẜaderrejis;;peri;2
1;241;23;aiʒenajis;prs.3.;aus1;0
1;241;23;apſkaidrojis;;aus1;0
1;241;24;ẜwehtijis;;aus1;0
1;241;24;usturrejis;;aus1;0
1;242;8;iß⸗ẜuhtijis;;aus1;0
1;242;9;ẜwehtijis;;aus1;0
1;242;13;ghribbejis;;aus2;0
1;242;17;waitʒajis;;aus2;0
1;242;20;darrijis;;aus2;0
1;242;22;pa⸗wehlejis;prs.3.;aus2;0
1;242;26;dſirrdejis;;aus2;0
1;242;27;noſkummis;;aus2;0
1;243;12;runnajis;prt.3.;aus2;0
1;243;14;attſtahjuẜchi;;aus2;0
1;243;14;ghajuẜchi;;aus2;0
1;243;18;attſtahjuẜchi;;aus2;0
1;243;18;darrijuſchi;;aus2;0
1;243;23;ab⸗ghadajis;;aus2;0
1;243;28;ee⸗ẜahkuẜchi;;aus2;0
1;244;1;bijuẜchi;;aus2;0
1;244;21;domajis;cnd;aus2;0
1;245;8;tappuẜchas;;aus2;0
1;245;13;tappuſchi;;aus2;0
1;245;21;dehwis;;aus2;0
1;247;10;ʒeetuẜchi;prt.3.;aus2;0
1;247;13;bijis;;aus2;0
1;247;14;klauſẜijis;;aus2;0
1;247;15;palitʒis;;aus2;0
1;247;16;mecklejis;;aus2;0
1;247;17;ghajis;;aus2;0
1;247;18;nodehwis;;aus2;0
1;247;18;nokahwis;;aus2;0
1;247;19;darrijis;;aus2;0
1;247;20;jis;;aus2;0
1;247;20;apghroſijis;;aus2;0
1;247;27;ſaͤmmojeeß;?;aus2;0
1;247;30;ẜohlijis;prs.3.;aus2;0
1;248;5;ee⸗ẜahʒis;;aus2;0
1;248;14;leelijeeß;;aus2;0
1;248;26;Saͤmmojeeß;?;aus2;0
1;249;18;ẜarrghajeeß;?;aus2;0
1;250;18;ſtrahdajis;;aus2;0
1;250;23;kahpis;;aus2;0
1;251;2;ghraͤkojis;;aus2;0
1;251;3;noſkummis;;aus2;0
1;254;7;bijuẜchi;;aus1;0
1;255;6;raddijis;prs.3.;aus2;0
1;255;9;ee⸗litʒis;prs.3.;aus2;0
1;255;21;dſirrdejuẜchi;prs.3.;aus2;0
1;255;24;warrejis;;aus2;0
1;255;31;dſimmis;;aus2;0
1;256;2;attwillʒeeß;;aus2;0
1;256;14;dſimmuẜchi;prs.1.pl.;aus2;0
1;256;27;ẜohlijis;prs.3.;aus2;0
1;257;16;bijuſẜi;cnd;aus2;0
1;258;1;ee⸗ẜlehdſis;;aus2;0
1;258;16;ee⸗ẜahkuẜchi;;aus2;0
1;259;17;dſirrdejuẜchi;;aus2;0
1;259;25;diedſis;cnd;aus2;0
1;259;25;usaudſis;;aus2;0
1;260;21;ẜatʒijis;;aus2;0
1;260;29;dajis;;aus2;0
1;260;30;ghraͤkojuſchi;prt.3.;aus2;0
1;261;1;ehdis;;aus2;0
1;261;10;nahʒis;prs.3.;aus2;0
1;261;22;darrijis;;aus2;0
1;262;10;ißredſejees;;aus2;0
1;262;11;dſimmis;prt.3.;aus2;0
1;262;21;lejis;prs.1.sg.;aus2;0
1;263;11;ẜarrghajeeß;?;aus2;0
1;263;30;dehwis;;aus2;0
1;264;8;nomirris;prs.3.;aus2;0
1;264;9;ẜaͤmmojeeß;?;aus2;0
1;265;3;ẜakalltuẜchi;;aus2;0
1;265;21;bijis;;aus2;0
1;265;21;baŗŗojuẜchi;;aus2;0
1;265;22;bijis;;aus2;0
1;265;22;dſirrdenajuẜchi;;aus2;0
1;265;23;bijis;;aus2;0
1;265;23;abtaͤhrpuẜchi;;aus2;0
1;265;25;darrijuẜchi;;aus2;0
1;265;25;darrijuſchi;;aus2;0
1;267;17;abſchaͤlojeeß;imp;peri;1
1;267;23;palliedſejuſẜi;;peri;1
1;268;5;ʒeetis;prs.3.;aus1;0
1;268;6;nomirris;;aus1;0
1;268;7;ʒehleeß;?;aus1;0
1;268;13;ʒeetiß;?;aus1;0
1;268;15;attpeſtijis;;aus1;0
1;268;16;pirʒis;;aus1;0
1;268;23;ʒehleeß;?;aus1;0
1;268;26;nahʒis;prs.3.;aus1;0
1;268;29;nahʒis;cnd;aus1;0
1;268;31;usjehmeeß;?;aus1;0
1;269;2;nomirris;;aus1;0
1;269;4;Paſudduẜchi;;aus1;0
1;269;14;bijis;;aus2;0
1;269;15;iß⸗bijajuẜchees;;aus2;0
1;269;21;dſirrdejuẜchi;;aus2;0
1;269;22;pe⸗ẜittuẜchi;;aus2;0
1;270;22;ẜluddenajis;;aus2;0
1;270;29;runnajis;;aus2;0
1;271;3;daͤwuẜcheeß;;aus2;0
1;271;8;ap⸗ſtajuẜchi;;aus2;0
1;271;9;darrijeeß;;aus2;0
1;271;10;iß⸗urrbuẜchi;;aus2;0
1;271;11;warrejis;;aus2;0
1;271;30;ẜatʒijis;prs.3.;aus2;0
1;272;7;ẜatʒijis;;aus2;0
1;272;10;pakahris;prs.3.;aus2;0
1;272;16;pa⸗ẜluddenajis;;aus2;0
1;272;22;ghullejis;prs.3.;aus2;0
1;272;27;ẜatʒijuẜchi;;aus2;0
1;272;28;notitʒis;;aus2;0
1;273;3;bijuſẜi;prs.3.;aus2;0
1;274;2;ẜuhtijis;prs.3.;aus2;0
1;274;4;noſkummuſẜi;;aus2;0
1;274;12;domajis;;aus2;0
1;275;2;norunnajuẜcheeß;;aus2;0
1;275;3;ẜaderrejuẜcheeß;;aus2;0
1;275;11;ẜatʒijis;cnd;aus2;0
1;275;14;ais⸗ẜlehdſis;;aus2;0
1;275;16;notitʒis;;aus2;0
1;275;17;redſejis;;aus2;0
1;275;19;notitʒis;;aus2;0
1;275;23;redſejis;;aus2;0
1;276;13;ʒehleeß;;aus2;0
1;276;20;dajis;prs.3.;aus2;0
1;276;26;warrejuſẜi;;aus2;0
1;276;31;ẜa⸗taiẜijis;prs.3.;aus2;0
1;277;1;nomaxajis;;aus2;0
1;277;1;darrijis;;aus2;0
1;277;4;tappis;;aus2;0
1;277;9;no⸗pellnijis;prt.3.;aus2;0
1;277;10;darrijis;;aus2;0
1;277;11;nhe⸗noſeedſis;;aus2;0
1;277;15;ʒeetis;prs.3.;aus2;0
1;277;15;ʒeetis;prs.3.;aus2;0
1;277;18;ʒehleeß;;aus2;0
1;278;8;us⸗jaͤhmuẜeeß;prt.3.;aus2;0
1;278;9;ʒeetis;prs.3.;aus2;0
1;278;12;ap⸗leeʒenajuẜchi;;aus2;0
1;278;15;ʒeetuẜchi;cnd;aus2;0
1;278;16;darrijuſẜi;;aus2;0
1;278;21;ſkaitis;prs.3.;aus2;0
1;278;23;ſtrahdajis;;aus2;0
1;278;31;dſehreeß;;aus2;0
1;279;17;attſtahjeeß;?;aus2;0
1;279;21;ſchaͤhlojis;;aus2;0
